selector,bin,count,key_distance_min,key_distance_max,key_distance_mean,future_distance_mean,future_distance_median
pretrained,1,2425152,1.424551010131836e-05,0.10369068384170532,0.06969551248372437,0.7514282452013616,0.6708652079105377
pretrained,2,2425152,0.10369068384170532,0.14371275901794434,0.12496992908426044,0.8124943238081628,0.7310378551483154
pretrained,3,2425152,0.14371275901794434,0.17407774925231934,0.15936256932301196,0.8483744028727099,0.7620197534561157
pretrained,4,2425152,0.17407774925231934,0.2006242275238037,0.18752718200371857,0.8712656078472861,0.784503310918808
pretrained,5,2425152,0.2006242275238037,0.22607767581939697,0.21336542285028226,0.8976279175002587,0.8081153035163879
pretrained,6,2425152,0.22607773542404175,0.25200092792510986,0.23893990212555902,0.9243508198303815,0.8326606452465057
pretrained,7,2425152,0.25200092792510986,0.2800905704498291,0.2657708786327452,0.9516454562287444,0.8571406006813049
pretrained,8,2425152,0.2800906300544739,0.31304121017456055,0.2959944531866659,0.9824289226515325,0.8811808228492737
pretrained,9,2425152,0.31304121017456055,0.35907846689224243,0.33410892612458726,1.0345556184271523,0.9271760880947113
pretrained,10,2425152,0.35907846689224243,0.8346390724182129,0.42004589645440604,1.3546124524060468,1.2351020574569702
raw_l1,1,2425152,0.0,0.45420530438423157,0.32976821032878334,0.8089815409197681,0.6904650926589966
raw_l1,2,2425152,0.45420530438423157,0.599757969379425,0.5308438683551799,0.8878561388082216,0.7793264985084534
raw_l1,3,2425152,0.5997582674026489,0.7155076861381531,0.6586452734941266,0.9024385790916116,0.7897302508354187
raw_l1,4,2425152,0.7155076861381531,0.8244150876998901,0.7704289061316028,0.9268410963929216,0.8151916563510895
raw_l1,5,2425152,0.8244151473045349,0.9290270209312439,0.8768491249312913,0.9435088835950952,0.8368635475635529
raw_l1,6,2425152,0.9290270209312439,1.0339281558990479,0.9811971539885521,0.9623840278646576,0.8527776002883911
raw_l1,7,2425152,1.0339281558990479,1.1466217041015625,1.0893837597363294,0.9702078584407376,0.855894923210144
raw_l1,8,2425152,1.1466217041015625,1.2904049158096313,1.2144095106880852,0.9810555337209033,0.865260124206543
raw_l1,9,2425152,1.2904071807861328,1.5006707906723022,1.3860479854622416,1.0004590706041974,0.8845003545284271
raw_l1,10,2425152,1.5006707906723022,4.787693977355957,1.8017454952001768,1.0450510373355228,0.916820228099823
random,1,2425152,5.960464477539063e-08,0.22084295749664307,0.12454112026426264,0.8974682056689117,0.7977229058742523
random,2,2425152,0.22084319591522217,0.37590551376342773,0.30164247568343505,0.9718604356622597,0.8584940135478973
random,3,2425152,0.37590551376342773,0.481685996055603,0.43327012833077977,0.9817092779637052,0.8612597584724426
random,4,2425152,0.481685996055603,0.5525243282318115,0.5186414098187138,0.952363241179913,0.8329689800739288
random,5,2425152,0.5525243282318115,0.6113780736923218,0.5825888024998163,0.9383821830110359,0.822547972202301
random,6,2425152,0.6113780736923218,0.6656655073165894,0.638688569412501,0.9344342825187054,0.8202526569366455
random,7,2425152,0.6656655073165894,0.7206323146820068,0.6928894944948408,0.9310013713346964,0.8187824487686157
random,8,2425152,0.7206323146820068,0.7820764780044556,0.7505033470028029,0.9203490597418493,0.8078171610832214
random,9,2425152,0.7820764780044556,0.8644868731498718,0.820224230015414,0.9232563477762551,0.8094272017478943
random,10,2425152,0.8644868731498718,1.4797780513763428,0.9522425090492062,0.9779593619163051,0.8580581843852997
