[2026-08-12 13:53:10] INFO Pretraining start | run=metrla_e5_final_symnorm_local12_seed42 | device=cuda:0 (requested=cuda:0) | seed=42 | output=C:\Users\clw\projects\researchRep\STAnchor-BlockMemory\artifacts\metrla_e5_final_symnorm_local12_seed42
[2026-08-12 13:53:10] INFO Data | steps=34272 | nodes=207 | channels=1 | train/val/test=22817/3240/6224 | dropped_unobserved=1150/164/608
[2026-08-12 13:53:10] INFO Tensor contract | retrieval_x=[B,12,207,1] | forecast_x=[B,12,207,1] | patches=12 | hidden=96 | retrieval_dim=48 | y=[B,12,207,1] | graph_edges=1722
[2026-08-12 13:53:10] INFO Parameters | total=389,713 | trainable=389,713 | embedding=29,376 | encoder=336,864 | retrieval_head=23,376 | reconstruction_head=97
[2026-08-12 13:53:10] INFO Optimization | epochs=50 | batch_size=16 | lr=0.001 | weight_decay=0.0001 | time_mask=0.250 | time_mask_block=3 steps | space_mask=0.250 | retrieval_loss=relation | teacher_mode=offset_decay | distance_normalization=symmetric_geometric_mean | future_increment_weight=0.000 | retrieval_weight=0.100 | student_tau=0.100 | teacher_tau=0.100 | patience=10
[2026-08-12 13:53:10] INFO Epoch 001/050 started | train_batches=1427 | val_batches=203
[2026-08-12 13:53:12] INFO Epoch 001 | train batch=1/1427 | elapsed=0.0 min | eta=34.5 min
[2026-08-12 13:53:14] INFO Epoch 001 | train batch=10/1427 | elapsed=0.1 min | eta=9.6 min
[2026-08-12 13:53:17] INFO Epoch 001 | train batch=20/1427 | elapsed=0.1 min | eta=7.5 min
[2026-08-12 13:53:19] INFO Epoch 001 | train batch=30/1427 | elapsed=0.2 min | eta=7.1 min
[2026-08-12 13:53:22] INFO Epoch 001 | train batch=40/1427 | elapsed=0.2 min | eta=7.0 min
[2026-08-12 13:53:25] INFO Epoch 001 | train batch=50/1427 | elapsed=0.2 min | eta=6.8 min
[2026-08-12 13:53:27] INFO Epoch 001 | train batch=60/1427 | elapsed=0.3 min | eta=6.5 min
[2026-08-12 13:53:30] INFO Epoch 001 | train batch=70/1427 | elapsed=0.3 min | eta=6.3 min
[2026-08-12 13:53:32] INFO Epoch 001 | train batch=80/1427 | elapsed=0.4 min | eta=6.2 min
[2026-08-12 13:53:35] INFO Epoch 001 | train batch=90/1427 | elapsed=0.4 min | eta=6.1 min
[2026-08-12 13:53:38] INFO Epoch 001 | train batch=100/1427 | elapsed=0.5 min | eta=6.0 min
[2026-08-12 13:53:40] INFO Epoch 001 | train batch=110/1427 | elapsed=0.5 min | eta=5.9 min
[2026-08-12 13:53:43] INFO Epoch 001 | train batch=120/1427 | elapsed=0.5 min | eta=5.8 min
[2026-08-12 13:53:45] INFO Epoch 001 | train batch=130/1427 | elapsed=0.6 min | eta=5.8 min
[2026-08-12 13:53:48] INFO Epoch 001 | train batch=140/1427 | elapsed=0.6 min | eta=5.8 min
[2026-08-12 13:53:51] INFO Epoch 001 | train batch=150/1427 | elapsed=0.7 min | eta=5.8 min
[2026-08-12 13:53:53] INFO Epoch 001 | train batch=160/1427 | elapsed=0.7 min | eta=5.7 min
[2026-08-12 13:53:56] INFO Epoch 001 | train batch=170/1427 | elapsed=0.8 min | eta=5.6 min
[2026-08-12 13:53:58] INFO Epoch 001 | train batch=180/1427 | elapsed=0.8 min | eta=5.5 min
[2026-08-12 13:54:01] INFO Epoch 001 | train batch=190/1427 | elapsed=0.8 min | eta=5.5 min
[2026-08-12 13:54:04] INFO Epoch 001 | train batch=200/1427 | elapsed=0.9 min | eta=5.5 min
[2026-08-12 13:54:07] INFO Epoch 001 | train batch=210/1427 | elapsed=0.9 min | eta=5.4 min
[2026-08-12 13:54:10] INFO Epoch 001 | train batch=220/1427 | elapsed=1.0 min | eta=5.4 min
[2026-08-12 13:54:13] INFO Epoch 001 | train batch=230/1427 | elapsed=1.0 min | eta=5.4 min
[2026-08-12 13:54:15] INFO Epoch 001 | train batch=240/1427 | elapsed=1.1 min | eta=5.4 min
[2026-08-12 13:54:18] INFO Epoch 001 | train batch=250/1427 | elapsed=1.1 min | eta=5.3 min
[2026-08-12 13:54:20] INFO Epoch 001 | train batch=260/1427 | elapsed=1.2 min | eta=5.2 min
[2026-08-12 13:54:23] INFO Epoch 001 | train batch=270/1427 | elapsed=1.2 min | eta=5.2 min
[2026-08-12 13:54:25] INFO Epoch 001 | train batch=280/1427 | elapsed=1.3 min | eta=5.1 min
[2026-08-12 13:54:28] INFO Epoch 001 | train batch=290/1427 | elapsed=1.3 min | eta=5.1 min
[2026-08-12 13:54:31] INFO Epoch 001 | train batch=300/1427 | elapsed=1.3 min | eta=5.0 min
[2026-08-12 13:54:34] INFO Epoch 001 | train batch=310/1427 | elapsed=1.4 min | eta=5.0 min
[2026-08-12 13:54:36] INFO Epoch 001 | train batch=320/1427 | elapsed=1.4 min | eta=4.9 min
[2026-08-12 13:54:39] INFO Epoch 001 | train batch=330/1427 | elapsed=1.5 min | eta=4.9 min
[2026-08-12 13:54:41] INFO Epoch 001 | train batch=340/1427 | elapsed=1.5 min | eta=4.9 min
[2026-08-12 13:54:44] INFO Epoch 001 | train batch=350/1427 | elapsed=1.6 min | eta=4.8 min
[2026-08-12 13:54:47] INFO Epoch 001 | train batch=360/1427 | elapsed=1.6 min | eta=4.8 min
[2026-08-12 13:54:50] INFO Epoch 001 | train batch=370/1427 | elapsed=1.7 min | eta=4.7 min
[2026-08-12 13:54:52] INFO Epoch 001 | train batch=380/1427 | elapsed=1.7 min | eta=4.7 min
[2026-08-12 13:54:55] INFO Epoch 001 | train batch=390/1427 | elapsed=1.7 min | eta=4.6 min
[2026-08-12 13:54:58] INFO Epoch 001 | train batch=400/1427 | elapsed=1.8 min | eta=4.6 min
[2026-08-12 13:55:00] INFO Epoch 001 | train batch=410/1427 | elapsed=1.8 min | eta=4.5 min
[2026-08-12 13:55:03] INFO Epoch 001 | train batch=420/1427 | elapsed=1.9 min | eta=4.5 min
[2026-08-12 13:55:05] INFO Epoch 001 | train batch=430/1427 | elapsed=1.9 min | eta=4.4 min
[2026-08-12 13:55:08] INFO Epoch 001 | train batch=440/1427 | elapsed=2.0 min | eta=4.4 min
[2026-08-12 13:55:10] INFO Epoch 001 | train batch=450/1427 | elapsed=2.0 min | eta=4.3 min
