selector,bin,count,key_distance_min,key_distance_max,key_distance_mean,future_distance_mean,future_distance_median
pretrained,1,518953,0.0,0.017331480979919434,0.009046100034487397,0.6575356230697398,0.7036644220352173
pretrained,2,518953,0.01733154058456421,0.03270334005355835,0.024953930075380087,0.8885593536253841,0.8547041416168213
pretrained,3,518953,0.03270334005355835,0.04949408769607544,0.04095322670506207,0.9145160815163389,0.8783990144729614
pretrained,4,518953,0.04949408769607544,0.06825083494186401,0.058687144578921324,0.9322491818781146,0.8949123620986938
pretrained,5,518953,0.06825083494186401,0.08946728706359863,0.07862606734407292,0.959181115840029,0.9217735528945923
pretrained,6,518953,0.08946728706359863,0.1141211986541748,0.10145466343811335,0.9879882325875734,0.9483808875083923
pretrained,7,518953,0.11412125825881958,0.14415240287780762,0.12858138893893034,1.019057409676932,0.9811151623725891
pretrained,8,518953,0.14415264129638672,0.18349313735961914,0.16277425208785012,1.0546161019064344,1.0223113298416138
pretrained,9,518952,0.18349319696426392,0.2449936866760254,0.21115892207101175,1.1098381059608118,1.0845066905021667
pretrained,10,518952,0.2449939250946045,0.7940679788589478,0.32151543034483554,1.290375758066217,1.2896485328674316
raw_l1,1,518953,0.0,0.25286680459976196,0.1409677702451009,0.6996767262851002,0.710260808467865
raw_l1,2,518953,0.2528674602508545,0.3482578992843628,0.3039333787983608,0.9587107070155242,0.9087625741958618
raw_l1,3,518953,0.3482578992843628,0.41939449310302734,0.3850792088045747,0.981022313426546,0.9292476177215576
raw_l1,4,518953,0.41939491033554077,0.48057132959365845,0.4501582445208068,1.0042461296463774,0.9584217071533203
raw_l1,5,518953,0.48057180643081665,0.5413859486579895,0.5105170669345924,1.024089518838356,0.9730734825134277
raw_l1,6,518953,0.5413860082626343,0.6117112636566162,0.5756886113718458,1.0142622413917706,0.9590558409690857
raw_l1,7,518953,0.6117112636566162,0.6927576661109924,0.6515716396468543,1.0219392105153762,0.9688327312469482
raw_l1,8,518953,0.6927581429481506,0.8010728359222412,0.7440980448742741,1.0142625068938311,0.9611257314682007
raw_l1,9,518952,0.8010728359222412,0.9985343217849731,0.8861775438880038,1.0338459011419339,0.9799095988273621
raw_l1,10,518952,0.9985344409942627,4.353059768676758,1.3569154948212987,1.061861122201239,1.004948079586029
random,1,518953,0.0,0.013168573379516602,0.004669769096129364,0.6317008368627881,0.6827650666236877
random,2,518953,0.013168632984161377,0.056502342224121094,0.030821918089373037,0.94949008043736,0.9117230772972107
random,3,518953,0.056502342224121094,0.19062691926956177,0.1131855837170268,1.0108720334221586,0.9674702882766724
random,4,518953,0.19062703847885132,0.29828953742980957,0.2515801394177534,1.0382237992969467,0.986459493637085
random,5,518953,0.29828953742980957,0.3772280812263489,0.33822970871204033,1.0187867421979457,0.9641516208648682
random,6,518953,0.3772282004356384,0.4516471028327942,0.41448849237073165,1.0230408570688194,0.9717124104499817
random,7,518953,0.45164722204208374,0.531814694404602,0.49037924295716745,1.028433998889933,0.9777491688728333
random,8,518953,0.5318147540092468,0.6373326778411865,0.5814498580172196,1.0394454491523486,0.9858860373497009
random,9,518952,0.6373332142829895,0.7956002354621887,0.7102027164622008,1.0341617759254076,0.9790457189083099
random,10,518952,0.7956007719039917,1.4855823516845703,0.9657051810886291,1.0397607621245855,0.989820659160614
